"cic_id","i94_year","i94_month","i94_city_cd","city_name","i94_state_cd","arr_date","dep_date","ins_num","male_pop","female_pop","total_pop","avg_temperature","median_age","avg_hh_size"
"4013399.0","2016.0","4.0","NYC","New York","NE","2016-04-21","2016-05-08",,,,,,,
"5963414.0","2016.0","4.0","SAI","Saipan",,"2016-04-09","2016-04-11","3895",,,,,,
"509225.0","2016.0","4.0","WAS","Washington","VA","2016-04-03","2016-05-29",,,,,,,
"630827.0","2016.0","4.0","CHM","Champlain","NY","2016-04-04","2016-04-07",,,,,,,
"6045611.0","2016.0","4.0","SAI","Saipan",,"2016-04-23","2016-04-26","3930",,,,,,
"5963522.0","2016.0","4.0","SAI","Saipan",,"2016-04-09","2016-04-11","3872",,,,,,
"2693162.0","2016.0","4.0","OAK","Oakland","CA","2016-04-15","2016-04-22",,"203827","215451","419278","61.2206","35.7","2.56"
"2307913.0","2016.0","4.0","BOS","Boston","MA","2016-04-13","2016-04-20",,"322149","347320","669469","50.676199999999994","31.8","2.38"
"307397.0","2016.0","4.0","HHW","Honolulu","HI","2016-04-02","2016-04-16",,,,,,,
"5287221.0","2016.0","4.0","PEM","Pembina","IL","2016-04-28","2016-09-12",,,,,,,
"5500240.0","2016.0","4.0","LOS","Los Angeles","CA","2016-04-29","2016-05-10",,"1958998","2012898","3971896","64.6172","35.0","2.86"
"445587.0","2016.0","4.0","LOS","Los Angeles","CA","2016-04-03","2016-04-13",,"1958998","2012898","3971896","64.6172","35.0","2.86"
"3162474.0","2016.0","4.0","LOS","Los Angeles","CA","2016-04-17","2016-06-29",,"1958998","2012898","3971896","64.6172","35.0","2.86"
"5703109.0","2016.0","4.0","PBB","Peace Bridge","FL","2016-04-30","2016-05-15",,,,,,,
"888522.0","2016.0","4.0","FTL","Fort Lauderdale","IN","2016-04-05",,,,,,,,
"5064157.0","2016.0","4.0","SEA","Seattle","WA","2016-04-27","2016-05-02",,"345659","338784","684443","49.9036","35.5","2.13"
"6061994.0","2016.0","4.0","AGA","Agana","GU","2016-04-30","2016-05-05","3668",,,,,,
"5429441.0","2016.0","4.0","TAM","Tampa","ME","2016-04-29","2016-05-02",,,,,,,
"5834016.0","2016.0","4.0","MIA","Miami","NV","2016-04-30","2016-05-14",,,,,,,
"5484369.0","2016.0","4.0","CHI","Chicago","TN","2016-04-29","2016-05-04",,,,,,,
"3859815.0","2016.0","4.0","NYC","New York","NY","2016-04-21","2016-04-24",,"4081698","4468707","8550405","53.894999999999996","36.0","2.68"
"886260.0","2016.0","4.0","SFR","San Francisco","IL","2016-04-05","2016-04-18",,,,,,,
"5429364.0","2016.0","4.0","ORL","Orlando","FL","2016-04-29","2016-05-07",,"130940","139977","270917","74.78739999999999","33.1","2.42"
"2327918.0","2016.0","4.0","NEW","Newark/Teterboro","NY","2016-04-13","2016-04-18",,,,,,,
"3133114.0","2016.0","4.0","FTL","Fort Lauderdale","VA","2016-04-16","2016-04-20",,,,,,,
"4043656.0","2016.0","4.0","TAM","Tampa","FL","2016-04-22","2016-04-29",,"175517","193511","369028","74.384","35.3","2.47"
"5470326.0","2016.0","4.0","ATL","Atlanta","GA","2016-04-29","2016-05-08",,"223960","239915","463875","61.0462","33.8","2.15"
"2142356.0","2016.0","4.0","PHI","Philadelphia","FL","2016-04-11","2016-04-17",,,,,,,
"697792.0","2016.0","4.0","ATL","Atlanta","GA","2016-04-04","2016-04-10",,"223960","239915","463875","61.0462","33.8","2.15"
"5250382.0","2016.0","4.0","LOS","Los Angeles","CA","2016-04-28","2016-05-03",,"1958998","2012898","3971896","64.6172","35.0","2.86"
"2907046.0","2016.0","4.0","ORL","Orlando","FL","2016-04-16","2016-04-30",,"130940","139977","270917","74.78739999999999","33.1","2.42"
"3069265.0","2016.0","4.0","ATL","Atlanta","CA","2016-04-16","2016-05-01",,,,,,,
"2340245.0","2016.0","4.0","LOS","Los Angeles","NY","2016-04-12","2016-04-20",,,,,,,
"5660225.0","2016.0","4.0","NEW","Newark/Teterboro","NY","2016-04-30","2016-05-07",,,,,,,
"1387607.0","2016.0","4.0","BOS","Boston","MA","2016-04-08","2016-04-16",,"322149","347320","669469","50.676199999999994","31.8","2.38"
"2826530.0","2016.0","4.0","SNJ","San Jose","CA","2016-04-15","2016-04-17",,"518317","508602","1026919","61.2206","36.5","3.13"
"4537062.0","2016.0","4.0","LOS","Los Angeles","CA","2016-04-24","2016-05-06",,"1958998","2012898","3971896","64.6172","35.0","2.86"
"4210478.0","2016.0","4.0","LOS","Los Angeles","CA","2016-04-22","2016-04-25",,"1958998","2012898","3971896","64.6172","35.0","2.86"
"276351.0","2016.0","4.0","HHW","Honolulu","HI","2016-04-02","2016-04-05",,,,,,,
"67523.0","2016.0","4.0","HOU","Houston","TX","2016-04-01","2016-04-16",,"1149686","1148942","2298628","72.1044","32.6","2.66"
"2933588.0","2016.0","4.0","FMY","Fort Myers","CA","2016-04-16","2016-07-15",,,,,,,
"3502393.0","2016.0","4.0","MIA","Miami","FL","2016-04-19","2016-04-26",,"215840","225149","440989","75.9922","40.4","2.5"
"2301889.0","2016.0","4.0","MIA","Miami","FL","2016-04-12","2016-04-22",,"215840","225149","440989","75.9922","40.4","2.5"
"5231114.0","2016.0","4.0","WAS","Washington","DC","2016-04-28","2016-05-05",,"319705","352523","672228","57.5378","33.8","2.24"
"1999678.0","2016.0","4.0","BLA","Blaine","WA","2016-04-11","2016-07-05",,,,,,,
"2943425.0","2016.0","4.0","LOS","Los Angeles","CA","2016-04-16","2016-04-19",,"1958998","2012898","3971896","64.6172","35.0","2.86"
"4499590.0","2016.0","4.0","LOS","Los Angeles","CA","2016-04-24","2016-05-20",,"1958998","2012898","3971896","64.6172","35.0","2.86"
"1046624.0","2016.0","4.0","LOS","Los Angeles","TX","2016-04-06","2016-04-16",,,,,,,
"2751431.0","2016.0","4.0","OGG","Kahului - Maui","PA","2016-04-15","2016-04-25",,,,,,,
"1435383.0","2016.0","4.0","BLA","Blaine","NE","2016-04-08",,,,,,,,
"3468375.0","2016.0","4.0","MIA","Miami","FL","2016-04-18","2016-06-20",,"215840","225149","440989","75.9922","40.4","2.5"
"4302956.0","2016.0","4.0","NYC","New York","NY","2016-04-23","2016-05-11",,"4081698","4468707","8550405","53.894999999999996","36.0","2.68"
"5428448.0","2016.0","4.0","FTL","Fort Lauderdale","WA","2016-04-29","2016-05-05",,,,,,,
"2209939.0","2016.0","4.0","NYC","New York","NY","2016-04-12","2016-04-23",,"4081698","4468707","8550405","53.894999999999996","36.0","2.68"
"2006623.0","2016.0","4.0","ORL","Orlando","FL","2016-04-11","2016-04-25",,"130940","139977","270917","74.78739999999999","33.1","2.42"
"5826788.0","2016.0","4.0","POO","Portland","NV","2016-04-30","2016-05-04",,,,,,,
"5757922.0","2016.0","4.0","MIA","Miami","FL","2016-04-30","2016-05-23",,"215840","225149","440989","75.9922","40.4","2.5"
"4106787.0","2016.0","4.0","WAS","Washington","MA","2016-04-22",,,,,,,,
"692716.0","2016.0","4.0","NEW","Newark/Teterboro","NJ","2016-04-04","2016-07-16",,,,,,,
"3905922.0","2016.0","4.0","HOU","Houston",,"2016-04-21","2016-04-23",,,,,,,
"4737343.0","2016.0","4.0","LOS","Los Angeles",,"2016-04-25","2016-04-26",,,,,,,
"2369222.0","2016.0","4.0","SFR","San Francisco","CA","2016-04-12","2016-04-19",,"439752","425064","864816","61.2206","38.3","2.37"
"5902022.0","2016.0","4.0","HHW","Honolulu",,"2016-04-15",,"3517",,,,,,
"3341644.0","2016.0","4.0","DAL","Dallas","TX","2016-04-18","2016-04-22",,"639019","661063","1300082","68.81139999999999","32.6","2.59"
"2378019.0","2016.0","4.0","HHW","Honolulu","HI","2016-04-13","2016-04-24",,,,,,,
"239999.0","2016.0","4.0","FTL","Fort Lauderdale","NY","2016-04-02","2016-04-07",,,,,,,
"3543194.0","2016.0","4.0","LOS","Los Angeles","SC","2016-04-19","2016-05-02",,,,,,,
"4718122.0","2016.0","4.0","HHW","Honolulu","HI","2016-04-25","2016-04-29",,,,,,,
"5957963.0","2016.0","4.0","AGA","Agana","GU","2016-04-01","2016-04-05","3668",,,,,,
"5965743.0","2016.0","4.0","AGA","Agana","GU","2016-04-04","2016-04-07","3934",,,,,,
"2873671.0","2016.0","4.0","NYC","New York","MA","2016-04-15","2016-05-01",,,,,,,
"5000485.0","2016.0","4.0","MIA","Miami","FL","2016-04-26","2016-05-05",,"215840","225149","440989","75.9922","40.4","2.5"
"5226618.0","2016.0","4.0","NYC","New York","NY","2016-04-28","2016-05-01",,"4081698","4468707","8550405","53.894999999999996","36.0","2.68"
"2197173.0","2016.0","4.0","SFR","San Francisco","CA","2016-04-12","2016-06-30",,"439752","425064","864816","61.2206","38.3","2.37"
"1232307.0","2016.0","4.0","SFR","San Francisco","CA","2016-04-07","2016-04-17",,"439752","425064","864816","61.2206","38.3","2.37"
"1278563.0","2016.0","4.0","HOU","Houston","TX","2016-04-07","2016-04-11",,"1149686","1148942","2298628","72.1044","32.6","2.66"
"36661.0","2016.0","4.0","LOS","Los Angeles","FL","2016-04-01","2016-06-14",,,,,,,
"2914164.0","2016.0","4.0","NEW","Newark/Teterboro","IN","2016-04-16","2016-04-23",,,,,,,
"1695849.0","2016.0","4.0","ATL","Atlanta","GA","2016-04-09","2016-04-23",,"223960","239915","463875","61.0462","33.8","2.15"
"1330915.0","2016.0","4.0","NYC","New York","MA","2016-04-07","2016-04-14",,,,,,,
"2932211.0","2016.0","4.0","WAS","Washington",,"2016-04-16","2016-04-17",,,,,,,
"4248046.0","2016.0","4.0","MIA","Miami","CA","2016-04-22","2016-06-16",,,,,,,
"3179870.0","2016.0","4.0","SPM","St Paul","MN","2016-04-17","2016-04-23",,,,,,,
"3517920.0","2016.0","4.0","PHI","Philadelphia","CO","2016-04-19","2016-04-29",,,,,,,
"5882487.0","2016.0","4.0","HOU","Houston","NY","2016-04-30","2016-05-10",,,,,,,
"5644410.0","2016.0","4.0","LOS","Los Angeles","KS","2016-04-29","2016-05-10",,,,,,,
"2011700.0","2016.0","4.0","LOS","Los Angeles","CA","2016-04-11","2016-04-28",,"1958998","2012898","3971896","64.6172","35.0","2.86"
"471394.0","2016.0","4.0","PHI","Philadelphia","PA","2016-04-03","2016-04-06",,"741270","826172","1567442","57.2246","34.1","2.61"
"237254.0","2016.0","4.0","NYC","New York","NY","2016-04-02","2016-04-09",,"4081698","4468707","8550405","53.894999999999996","36.0","2.68"
"3914231.0","2016.0","4.0","LVG","Las Vegas","FL","2016-04-21","2016-07-30",,,,,,,
"5441846.0","2016.0","4.0","LVG","Las Vegas","NY","2016-04-29","2016-05-15",,,,,,,
"5492918.0","2016.0","4.0","PHI","Philadelphia","PA","2016-04-29","2016-05-02",,"741270","826172","1567442","57.2246","34.1","2.61"
"3108700.0","2016.0","4.0","BOS","Boston","CA","2016-04-17","2016-05-03",,,,,,,
"56107.0","2016.0","4.0","HHW","Honolulu","HI","2016-04-01","2016-04-05",,,,,,,
"2175688.0","2016.0","4.0","SFB","Sanford","FL","2016-04-12","2016-04-26",,,,,,,
"861557.0","2016.0","4.0","SDP","San Diego",,"2016-04-05","2016-04-08",,,,,,,
"3145084.0","2016.0","4.0","SFR","San Francisco","HI","2016-04-17","2016-04-21",,,,,,,
"997142.0","2016.0","4.0","NEW","Newark/Teterboro","NY","2016-04-06","2016-04-10",,,,,,,
"6009632.0","2016.0","4.0","AGA","Agana","GU","2016-04-15","2016-04-18","3661",,,,,,
"3691189.0","2016.0","4.0","AGA","Agana","GU","2016-04-20","2016-04-25",,,,,,,
"3426228.0","2016.0","4.0","MIA","Miami","FL","2016-04-18","2016-04-24",,"215840","225149","440989","75.9922","40.4","2.5"
"4889422.0","2016.0","4.0","LOS","Los Angeles",,"2016-04-26","2016-05-09",,,,,,,
"1496112.0","2016.0","4.0","FTL","Fort Lauderdale","TX","2016-04-08","2016-07-03",,,,,,,
"5679004.0","2016.0","4.0","NEW","Newark/Teterboro","NY","2016-04-30","2016-05-05",,,,,,,
"4407381.0","2016.0","4.0","LVG","Las Vegas","NV","2016-04-23","2016-04-26",,"310568","313201","623769","68.9684","37.5","2.79"
"5016696.0","2016.0","4.0","NYC","New York","NY","2016-04-27","2016-05-01",,"4081698","4468707","8550405","53.894999999999996","36.0","2.68"
"5892575.0","2016.0","4.0","ATL","Atlanta","NY","2016-04-30","2016-05-08",,,,,,,
"499823.0","2016.0","4.0","STR","Santa Teresa","CA","2016-04-03","2016-04-10",,,,,,,
"5518986.0","2016.0","4.0","SFR","San Francisco","CA","2016-04-29","2016-05-19",,"439752","425064","864816","61.2206","38.3","2.37"
"5680234.0","2016.0","4.0","NYC","New York","NY","2016-04-30","2016-05-05",,"4081698","4468707","8550405","53.894999999999996","36.0","2.68"
"1360834.0","2016.0","4.0","NYC","New York","NY","2016-04-08","2016-04-12",,"4081698","4468707","8550405","53.894999999999996","36.0","2.68"
"5710005.0","2016.0","4.0","NEW","Newark/Teterboro","NY","2016-04-30","2016-05-08",,,,,,,
"3900131.0","2016.0","4.0","HHW","Honolulu","HI","2016-04-21","2016-04-27",,,,,,,
"5974788.0","2016.0","4.0","AGA","Agana","GU","2016-04-03","2016-04-08","3682",,,,,,
"2690389.0","2016.0","4.0","MIA","Miami",,"2016-04-15","2016-04-17",,,,,,,
"1602004.0","2016.0","4.0","NYC","New York","NY","2016-04-09","2016-06-21",,"4081698","4468707","8550405","53.894999999999996","36.0","2.68"
"1960284.0","2016.0","4.0","NYC","New York","NY","2016-04-10","2016-04-20",,"4081698","4468707","8550405","53.894999999999996","36.0","2.68"
"499578.0","2016.0","4.0","SFR","San Francisco","CA","2016-04-03",,,"439752","425064","864816","61.2206","38.3","2.37"
"3174311.0","2016.0","4.0","HOU","Houston","TX","2016-04-17","2016-05-16",,"1149686","1148942","2298628","72.1044","32.6","2.66"
"5957654.0","2016.0","4.0","SAI","Saipan","GU","2016-04-12",,"3993",,,,,,
"480428.0","2016.0","4.0","MIA","Miami","FL","2016-04-03","2016-04-15",,"215840","225149","440989","75.9922","40.4","2.5"
"4489316.0","2016.0","4.0","DET","Detroit","FL","2016-04-24","2016-05-06",,,,,,,
"2814946.0","2016.0","4.0","ONT","Ontario","CA","2016-04-15",,,"85059","86141","171200","67.7576","31.0","3.52"
"6046172.0","2016.0","4.0","SAI","Saipan",,"2016-04-25","2016-04-28","3980",,,,,,
"3477144.0","2016.0","4.0","LOS","Los Angeles",,"2016-04-18","2016-04-19",,,,,,,
"5913269.0","2016.0","4.0","HHW","Honolulu",,"2016-04-23",,"3468",,,,,,
"5020014.0","2016.0","4.0","MIA","Miami","IN","2016-04-27","2016-04-28",,,,,,,
"4054245.0","2016.0","4.0","NEW","Newark/Teterboro","NJ","2016-04-22","2016-04-24",,,,,,,
"5515091.0","2016.0","4.0","CHI","Chicago","IA","2016-04-29","2016-05-12",,,,,,,
"3371259.0","2016.0","4.0","KOA","Keahole-Kona","TX","2016-04-18","2016-05-10",,,,,,,
"2477529.0","2016.0","4.0","MIA","Miami","FL","2016-04-13","2016-04-23",,"215840","225149","440989","75.9922","40.4","2.5"
"352846.0","2016.0","4.0","FTL","Fort Lauderdale","FL","2016-04-02","2016-04-13",,"93948","84639","178587","75.9922","42.8","2.38"
"3187040.0","2016.0","4.0","HOU","Houston","FL","2016-04-17","2016-04-29",,,,,,,
"2956283.0","2016.0","4.0","HHW","Honolulu","HI","2016-04-16","2016-04-22",,,,,,,
"4086972.0","2016.0","4.0","SFR","San Francisco","CA","2016-04-22","2016-05-03",,"439752","425064","864816","61.2206","38.3","2.37"
"3549552.0","2016.0","4.0","NYC","New York","FL","2016-04-19","2016-05-25",,,,,,,
"452796.0","2016.0","4.0","NYC","New York","NY","2016-04-03","2016-04-06",,"4081698","4468707","8550405","53.894999999999996","36.0","2.68"
"5020169.0","2016.0","4.0","NYC","New York","NY","2016-04-27",,,"4081698","4468707","8550405","53.894999999999996","36.0","2.68"
"252362.0","2016.0","4.0","ORL","Orlando","NE","2016-04-02","2016-04-09",,,,,,,
"6055103.0","2016.0","4.0","AGA","Agana","GU","2016-04-28","2016-05-03","3943",,,,,,
"3331441.0","2016.0","4.0","NEW","Newark/Teterboro","PA","2016-04-18","2016-04-22",,,,,,,
"5713141.0","2016.0","4.0","MIA","Miami","FL","2016-04-30","2016-05-14",,"215840","225149","440989","75.9922","40.4","2.5"
"1037028.0","2016.0","4.0","ATL","Atlanta","NV","2016-04-06","2016-08-13",,,,,,,
"5044435.0","2016.0","4.0","MIA","Miami","MI","2016-04-27","2016-05-04",,,,,,,
"4167704.0","2016.0","4.0","TAM","Tampa","CA","2016-04-22","2016-05-02",,,,,,,
"1803491.0","2016.0","4.0","ATL","Atlanta","IL","2016-04-10","2016-04-17",,,,,,,
"2947585.0","2016.0","4.0","PSP","Palm Springs","HI","2016-04-16","2016-04-23",,,,,,,
"5081528.0","2016.0","4.0","SFR","San Francisco","AL","2016-04-27","2016-04-29",,,,,,,
"2051443.0","2016.0","4.0","CHI","Chicago","MO","2016-04-11","2016-05-18",,,,,,,
"5695448.0","2016.0","4.0","WAS","Washington","VA","2016-04-30","2016-05-11",,,,,,,
"2901425.0","2016.0","4.0","LOS","Los Angeles","CA","2016-04-16","2016-04-23",,"1958998","2012898","3971896","64.6172","35.0","2.86"
"95870.0","2016.0","4.0","NYC","New York","IL","2016-04-01","2016-04-05",,,,,,,
"4625869.0","2016.0","4.0","DEN","Denver",,"2016-04-24","2016-09-18",,,,,,,
"3907700.0","2016.0","4.0","TAM","Tampa","VA","2016-04-21","2016-07-12",,,,,,,
"86281.0","2016.0","4.0","KOA","Keahole-Kona",,"2016-04-01",,,,,,,,
"4805034.0","2016.0","4.0","HOU","Houston","PA","2016-04-25","2016-04-29",,,,,,,
"1817106.0","2016.0","4.0","DET","Detroit","MI","2016-04-10","2016-04-16",,"319265","357859","677124","51.615","34.8","2.6"
"2487808.0","2016.0","4.0","MIA","Miami","AL","2016-04-14","2016-05-02",,,,,,,
"2882086.0","2016.0","4.0","CHI","Chicago","NY","2016-04-16","2016-04-25",,,,,,,
"5653917.0","2016.0","4.0","CHI","Chicago","IL","2016-04-29","2016-05-07",,"1320015","1400541","2720556","52.8564","34.2","2.53"
"2865828.0","2016.0","4.0","NEW","Newark/Teterboro","NJ","2016-04-15","2016-05-26",,,,,,,
"1420768.0","2016.0","4.0","NYC","New York","CA","2016-04-08","2016-04-19",,,,,,,
"5516452.0","2016.0","4.0","HHW","Honolulu","HI","2016-04-29","2016-05-06",,,,,,,
"2324901.0","2016.0","4.0","NYC","New York","NY","2016-04-13","2016-04-25",,"4081698","4468707","8550405","53.894999999999996","36.0","2.68"
"5206051.0","2016.0","4.0","WAS","Washington","MD","2016-04-28","2016-05-07",,,,,,,
"5731122.0","2016.0","4.0","NYC","New York","MD","2016-04-30","2016-05-27",,,,,,,
"1195982.0","2016.0","4.0","OGG","Kahului - Maui","FL","2016-04-07","2016-05-09",,,,,,,
"3636527.0","2016.0","4.0","SFR","San Francisco","FL","2016-04-19","2016-04-22",,,,,,,
"2720964.0","2016.0","4.0","CHI","Chicago","HI","2016-04-15","2016-04-20",,,,,,,
"1863656.0","2016.0","4.0","LOS","Los Angeles","AZ","2016-04-10","2016-04-16",,,,,,,
"1553590.0","2016.0","4.0","MIA","Miami","FL","2016-04-07","2016-04-11",,"215840","225149","440989","75.9922","40.4","2.5"
"3854905.0","2016.0","4.0","MIA","Miami","FL","2016-04-21","2016-04-24",,"215840","225149","440989","75.9922","40.4","2.5"
"3385048.0","2016.0","4.0","ORL","Orlando","HI","2016-04-18","2016-04-25",,,,,,,
"5591745.0","2016.0","4.0","MIA","Miami","MI","2016-04-29","2016-05-02",,,,,,,
"3085571.0","2016.0","4.0","ATL","Atlanta","CA","2016-04-17","2016-04-19",,,,,,,
"1636523.0","2016.0","4.0","SFR","San Francisco","CA","2016-04-09","2016-04-16",,"439752","425064","864816","61.2206","38.3","2.37"
"4842142.0","2016.0","4.0","ORL","Orlando","FL","2016-04-25","2016-05-04",,"130940","139977","270917","74.78739999999999","33.1","2.42"
"4291831.0","2016.0","4.0","ORL","Orlando","UN","2016-04-23","2016-05-07",,,,,,,
"513779.0","2016.0","4.0","SFR","San Francisco","TX","2016-04-03","2016-06-05",,,,,,,
"1346007.0","2016.0","4.0","SPM","St Paul","TX","2016-04-07","2016-04-22",,,,,,,
"5646741.0","2016.0","4.0","ORL","Orlando","FL","2016-04-29","2016-05-09",,"130940","139977","270917","74.78739999999999","33.1","2.42"
"5358837.0","2016.0","4.0","NYC","New York","TX","2016-04-28","2016-05-01",,,,,,,
"3849271.0","2016.0","4.0","MIA","Miami","FL","2016-04-21","2016-04-22",,"215840","225149","440989","75.9922","40.4","2.5"
"4538779.0","2016.0","4.0","LOS","Los Angeles","NJ","2016-04-24","2016-05-05",,,,,,,
"1400880.0","2016.0","4.0","NEW","Newark/Teterboro","NJ","2016-04-08",,,,,,,,
"3669469.0","2016.0","4.0","WAS","Washington","NC","2016-04-20","2016-04-22",,,,,,,
"4702607.0","2016.0","4.0","ORL","Orlando","FL","2016-04-25","2016-04-28",,"130940","139977","270917","74.78739999999999","33.1","2.42"
"2006895.0","2016.0","4.0","ORL","Orlando","FL","2016-04-11","2016-04-17",,"130940","139977","270917","74.78739999999999","33.1","2.42"
"3300843.0","2016.0","4.0","NEW","Newark/Teterboro","NJ","2016-04-18","2016-04-21",,,,,,,
"3360046.0","2016.0","4.0","NYC","New York","CT","2016-04-18",,,,,,,,
"2955651.0","2016.0","4.0","LOS","Los Angeles","CA","2016-04-16","2016-07-22",,"1958998","2012898","3971896","64.6172","35.0","2.86"
"3148387.0","2016.0","4.0","TAM","Tampa","CA","2016-04-17","2016-04-21",,,,,,,
"832555.0","2016.0","4.0","NEW","Newark/Teterboro",,"2016-04-05","2016-04-06",,,,,,,
"5415601.0","2016.0","4.0","MIA","Miami","FL","2016-04-28","2016-05-13",,"215840","225149","440989","75.9922","40.4","2.5"
"510204.0","2016.0","4.0","CHI","Chicago","IL","2016-04-03",,,"1320015","1400541","2720556","52.8564","34.2","2.53"
"4319371.0","2016.0","4.0","LOS","Los Angeles","CA","2016-04-23","2016-04-30",,"1958998","2012898","3971896","64.6172","35.0","2.86"
"428602.0","2016.0","4.0","TAM","Tampa","NY","2016-04-02","2016-04-11",,,,,,,
"293362.0","2016.0","4.0","BLA","Blaine",,"2016-04-02","2016-04-04",,,,,,,
"3330175.0","2016.0","4.0","BOS","Boston","MA","2016-04-18","2016-04-24",,"322149","347320","669469","50.676199999999994","31.8","2.38"
"1782513.0","2016.0","4.0","NYC","New York","NY","2016-04-10","2016-04-17",,"4081698","4468707","8550405","53.894999999999996","36.0","2.68"
"1020076.0","2016.0","4.0","LVG","Las Vegas","NY","2016-04-06","2016-04-23",,,,,,,
"1577932.0","2016.0","4.0","FTL","Fort Lauderdale","NY","2016-04-09","2016-04-13",,,,,,,
"2686134.0","2016.0","4.0","NYC","New York","NY","2016-04-14","2016-04-20",,"4081698","4468707","8550405","53.894999999999996","36.0","2.68"
"2007033.0","2016.0","4.0","ORL","Orlando","FL","2016-04-11","2016-04-25",,"130940","139977","270917","74.78739999999999","33.1","2.42"
"1826960.0","2016.0","4.0","DAL","Dallas","NM","2016-04-10","2016-06-04",,,,,,,
"2928372.0","2016.0","4.0","PHO","Phoenix","NY","2016-04-16","2016-04-21",,,,,,,
"4459037.0","2016.0","4.0","ORL","Orlando","FL","2016-04-23","2016-05-06",,"130940","139977","270917","74.78739999999999","33.1","2.42"
"2635148.0","2016.0","4.0","SNJ","San Jose","CA","2016-04-14","2016-08-10",,"518317","508602","1026919","61.2206","36.5","3.13"
"4916874.0","2016.0","4.0","CHI","Chicago","DC","2016-04-26","2016-06-07",,,,,,,
"2308338.0","2016.0","4.0","NEW","Newark/Teterboro","NY","2016-04-13","2016-04-20",,,,,,,
"4084316.0","2016.0","4.0","HHW","Honolulu","HI","2016-04-22","2016-04-29",,,,,,,
"1840249.0","2016.0","4.0","SEA","Seattle","WA","2016-04-10","2016-05-15",,"345659","338784","684443","49.9036","35.5","2.13"
"4866976.0","2016.0","4.0","NEW","Newark/Teterboro","NY","2016-04-26","2016-05-07",,,,,,,
"3838865.0","2016.0","4.0","NYC","New York","NY","2016-04-21","2016-04-24",,"4081698","4468707","8550405","53.894999999999996","36.0","2.68"
"1583932.0","2016.0","4.0","HOU","Houston",,"2016-04-09","2016-04-10",,,,,,,
"2869687.0","2016.0","4.0","MIA","Miami","OH","2016-04-15","2016-04-20",,,,,,,
"2362315.0","2016.0","4.0","DAL","Dallas","TX","2016-04-13","2016-04-18",,"639019","661063","1300082","68.81139999999999","32.6","2.59"
"5999391.0","2016.0","4.0","AGA","Agana","GU","2016-04-18","2016-04-20","3703",,,,,,
"45531.0","2016.0","4.0","CHI","Chicago","IL","2016-04-01","2016-04-05",,"1320015","1400541","2720556","52.8564","34.2","2.53"
"3726176.0","2016.0","4.0","MIA","Miami","GA","2016-04-20","2016-04-26",,,,,,,
"3529728.0","2016.0","4.0","SEA","Seattle","WA","2016-04-19","2016-06-18",,"345659","338784","684443","49.9036","35.5","2.13"
"688605.0","2016.0","4.0","EPI","Eastport","WA","2016-04-04","2016-04-05",,,,,,,
"852513.0","2016.0","4.0","LOS","Los Angeles","CA","2016-04-05","2016-04-07",,"1958998","2012898","3971896","64.6172","35.0","2.86"
"1185184.0","2016.0","4.0","LOS","Los Angeles","CA","2016-04-07","2016-04-14",,"1958998","2012898","3971896","64.6172","35.0","2.86"
"211561.0","2016.0","4.0","MIA","Miami","CA","2016-04-01","2016-04-11",,,,,,,
"4082575.0","2016.0","4.0","HHW","Honolulu","HI","2016-04-22","2016-04-25",,,,,,,
"4709156.0","2016.0","4.0","CLT","Charlotte","SC","2016-04-25","2016-05-20",,,,,,,
"5070551.0","2016.0","4.0","LOS","Los Angeles","CA","2016-04-27","2016-08-10",,"1958998","2012898","3971896","64.6172","35.0","2.86"
"2053392.0","2016.0","4.0","LOS","Los Angeles","CA","2016-04-11","2016-04-12",,"1958998","2012898","3971896","64.6172","35.0","2.86"
"691843.0","2016.0","4.0","NYC","New York","NY","2016-04-04","2016-04-06",,"4081698","4468707","8550405","53.894999999999996","36.0","2.68"
"5510883.0","2016.0","4.0","NYC","New York","NY","2016-04-29","2016-05-05",,"4081698","4468707","8550405","53.894999999999996","36.0","2.68"
"1870573.0","2016.0","4.0","MIA","Miami","NJ","2016-04-10","2016-08-27",,,,,,,
"3910822.0","2016.0","4.0","NYC","New York","MA","2016-04-21","2016-05-10",,,,,,,
"2216875.0","2016.0","4.0","FTL","Fort Lauderdale","FL","2016-04-12","2016-04-16",,"93948","84639","178587","75.9922","42.8","2.38"
"80353.0","2016.0","4.0","CHI","Chicago","AZ","2016-04-01","2016-04-11",,,,,,,
"1566033.0","2016.0","4.0","NYC","New York","NY","2016-04-09","2016-04-14",,"4081698","4468707","8550405","53.894999999999996","36.0","2.68"
"5516418.0","2016.0","4.0","HHW","Honolulu","HI","2016-04-29","2016-05-05",,,,,,,
"1016822.0","2016.0","4.0","KOA","Keahole-Kona","OH","2016-04-06","2016-04-12",,,,,,,
"435495.0","2016.0","4.0","BOS","Boston","MA","2016-04-03","2016-04-06",,"322149","347320","669469","50.676199999999994","31.8","2.38"
"2711583.0","2016.0","4.0","FTL","Fort Lauderdale",,"2016-04-15","2016-04-21",,,,,,,
"1053226.0","2016.0","4.0","LOS","Los Angeles","NV","2016-04-06","2016-05-09",,,,,,,
"1606014.0","2016.0","4.0","DAL","Dallas","TX","2016-04-09","2016-04-18",,"639019","661063","1300082","68.81139999999999","32.6","2.59"
"2371488.0","2016.0","4.0","MIA","Miami","IL","2016-04-13","2016-05-14",,,,,,,
